1509011033,01-SEP-15 15:42:01.0,02-SEP-15 08:21:01.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],9,0,5,OOC,01-SEP-15 15:33:00.0,01-SEP-15 15:42:01.0
1508091050,09-AUG-15 16:25:01.0,10-AUG-15 10:45:00.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],35,0,5,OOC,09-AUG-15 15:50:01.0,09-AUG-15 16:25:01.0
1510310915,31-OCT-15 14:30:02.0,01-NOV-15 06:45:01.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],15,-1,-1,NA,31-OCT-15 14:15:00.0,31-OCT-15 14:30:02.0
1510140846,14-OCT-15 15:21:02.0,15-OCT-15 07:55:01.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],95,-1,-1,NA,14-OCT-15 13:46:00.0,14-OCT-15 15:21:02.0
1511010145,01-NOV-15 06:48:02.0,02-NOV-15 00:43:00.0,000000031279,VORANOL RN 482,Down[3],ProcessWait[1],3,-1,-1,NA,01-NOV-15 06:45:00.0,01-NOV-15 06:48:02.0
1510200403,20-OCT-15 09:15:02.0,21-OCT-15 02:29:01.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],12,-1,-1,NA,20-OCT-15 09:02:59.0,20-OCT-15 09:15:02.0
1508011255,01-AUG-15 18:01:02.0,02-AUG-15 12:34:01.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],6,0,5,OOC,01-AUG-15 17:55:01.0,01-AUG-15 18:01:02.0
1510100628,10-OCT-15 11:31:02.0,11-OCT-15 05:41:00.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],3,-1,-1,NA,10-OCT-15 11:28:00.0,10-OCT-15 11:31:02.0
1508161157,16-AUG-15 17:00:02.0,29-AUG-15 17:20:00.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],3,0,5,OK,16-AUG-15 16:57:02.0,16-AUG-15 17:00:02.0
1509231819,23-SEP-15 23:34:02.0,24-SEP-15 18:43:01.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],15,-1,-1,NA,23-SEP-15 23:19:00.0,23-SEP-15 23:34:02.0
1511010145,01-NOV-15 06:48:02.0,02-NOV-15 00:43:00.0,000000031279,VORANOL RN 482,Down[5],ProcessWait[1],3,-1,-1,NA,01-NOV-15 06:45:00.0,01-NOV-15 06:48:02.0
1511010145,01-NOV-15 06:48:02.0,02-NOV-15 00:43:00.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],3,-1,-1,NA,01-NOV-15 06:45:00.0,01-NOV-15 06:48:02.0
1510131511,13-OCT-15 20:22:01.0,14-OCT-15 13:46:01.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[1],11,-1,-1,NA,13-OCT-15 20:11:00.0,13-OCT-15 20:22:01.0
1511010145,01-NOV-15 06:48:02.0,02-NOV-15 00:43:00.0,000000031279,VORANOL RN 482,Down[4],ProcessWait[1],3,-1,-1,NA,01-NOV-15 06:45:00.0,01-NOV-15 06:48:02.0
1511010145,01-NOV-15 06:48:02.0,02-NOV-15 00:43:00.0,000000031279,VORANOL RN 482,Down[2],ProcessWait[1],3,-1,-1,NA,01-NOV-15 06:45:00.0,01-NOV-15 06:48:02.0
1510062305,08-OCT-15 13:32:01.0,09-OCT-15 09:18:00.0,000000031279,VORANOL RN 482,Down[2],ProcessWait[2],151,0,5,OOC,08-OCT-15 14:25:01.0,08-OCT-15 16:56:01.0
1508161157,16-AUG-15 17:00:02.0,29-AUG-15 17:20:00.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[2],483,0,5,OOC,28-AUG-15 13:46:00.0,28-AUG-15 21:49:01.0
1508040110,04-AUG-15 08:33:02.0,06-AUG-15 07:42:00.0,000000031279,VORANOL RN 482,Down[1],ProcessWait[2],43,0,5,OOC,05-AUG-15 09:05:02.0,05-AUG-15 09:49:01.0
1510140846,14-OCT-15 15:21:02.0,15-OCT-15 07:55:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],307,308,20,OK,14-OCT-15 16:42:02.0,14-OCT-15 21:50:01.0
1510150255,15-OCT-15 08:27:01.0,16-OCT-15 06:43:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],412,308,20,OOC,15-OCT-15 10:06:01.0,15-OCT-15 16:58:02.0
1509051030,05-SEP-15 15:33:02.0,06-SEP-15 08:26:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],308,308,20,OK,05-SEP-15 17:20:01.0,05-SEP-15 22:29:01.0
1510131511,13-OCT-15 20:22:01.0,14-OCT-15 13:46:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],308,308,20,OK,13-OCT-15 22:23:02.0,14-OCT-15 03:31:02.0
1508131812,13-AUG-15 23:17:01.0,14-AUG-15 16:36:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],377,308,20,OOC,14-AUG-15 00:54:01.0,14-AUG-15 07:12:01.0
1511031620,03-NOV-15 22:23:02.0,04-NOV-15 16:42:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],402,308,20,OOC,04-NOV-15 00:02:02.0,04-NOV-15 06:44:02.0
1510120244,12-OCT-15 07:47:01.0,13-OCT-15 00:00:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],328,308,20,OK,12-OCT-15 09:05:02.0,12-OCT-15 14:34:01.0
1508161157,16-AUG-15 17:00:02.0,29-AUG-15 17:20:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],355,308,20,OOC,29-AUG-15 01:13:02.0,29-AUG-15 07:09:01.0
1509102307,11-SEP-15 04:09:02.0,12-SEP-15 00:57:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],412,308,20,OOC,11-SEP-15 05:40:02.0,11-SEP-15 12:33:01.0
1508030533,03-AUG-15 10:35:01.0,04-AUG-15 06:10:02.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],3,308,20,OK,03-AUG-15 10:53:02.0,03-AUG-15 10:56:02.0
1510160143,16-OCT-15 19:09:01.0,17-OCT-15 11:07:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],309,308,20,OK,16-OCT-15 20:24:02.0,17-OCT-15 01:33:02.0
1510170607,17-OCT-15 11:10:01.0,18-OCT-15 06:05:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],332,308,20,OOC,17-OCT-15 13:18:02.0,17-OCT-15 18:51:01.0
1510100628,10-OCT-15 11:31:02.0,11-OCT-15 05:41:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],370,308,20,OOC,10-OCT-15 13:14:02.0,10-OCT-15 19:24:02.0
1509111957,12-SEP-15 00:59:01.0,12-SEP-15 17:55:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],332,308,20,OOC,12-SEP-15 02:22:02.0,12-SEP-15 07:54:02.0
1508130057,13-AUG-15 05:59:01.0,13-AUG-15 23:12:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],308,308,20,OK,13-AUG-15 07:54:00.0,13-AUG-15 13:02:01.0
1511010145,01-NOV-15 06:48:02.0,02-NOV-15 00:43:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],357,308,20,OOC,01-NOV-15 09:13:02.0,01-NOV-15 15:11:01.0
1508291220,29-AUG-15 17:22:01.0,30-AUG-15 12:03:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],385,308,20,OOC,29-AUG-15 19:08:02.0,30-AUG-15 01:34:01.0
1508040110,04-AUG-15 08:33:02.0,06-AUG-15 07:42:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],4,308,20,OK,05-AUG-15 10:09:02.0,05-AUG-15 10:13:02.0
1510062305,08-OCT-15 13:32:01.0,09-OCT-15 09:18:00.0,000000031279,VORANOL RN 482,PreReaction[2],RMFlash[1],319,308,20,OK,08-OCT-15 18:31:01.0,08-OCT-15 23:50:02.0
1509022103,03-SEP-15 03:45:02.0,03-SEP-15 21:30:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],308,308,20,OK,03-SEP-15 05:12:02.0,03-SEP-15 10:21:02.0
1509180203,18-SEP-15 07:06:02.0,19-SEP-15 01:18:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],409,308,20,OOC,18-SEP-15 08:27:02.0,18-SEP-15 15:16:02.0
1510200403,20-OCT-15 09:15:02.0,21-OCT-15 02:29:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],376,308,20,OOC,20-OCT-15 10:35:02.0,20-OCT-15 16:52:01.0
1510202129,21-OCT-15 02:32:02.0,21-OCT-15 20:51:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],450,308,20,OOC,21-OCT-15 04:00:02.0,21-OCT-15 11:31:02.0
1510050554,05-OCT-15 12:16:01.0,06-OCT-15 04:54:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],328,308,20,OK,05-OCT-15 13:42:01.0,05-OCT-15 19:10:01.0
1508300703,30-AUG-15 12:06:02.0,31-AUG-15 05:08:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],315,308,20,OK,30-AUG-15 13:33:02.0,30-AUG-15 18:49:01.0
1508110038,11-AUG-15 05:40:01.0,11-AUG-15 23:35:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],308,308,20,OK,11-AUG-15 07:13:02.0,11-AUG-15 12:21:02.0
1509031630,03-SEP-15 21:32:02.0,04-SEP-15 14:34:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],308,308,20,OK,03-SEP-15 23:00:00.0,04-SEP-15 04:08:02.0
1508070256,07-AUG-15 08:05:00.0,08-AUG-15 00:50:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],338,308,20,OOC,07-AUG-15 09:41:01.0,07-AUG-15 15:19:01.0
1509182018,19-SEP-15 01:21:02.0,19-SEP-15 18:35:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],342,308,20,OOC,19-SEP-15 02:52:01.0,19-SEP-15 08:34:02.0
1510041018,04-OCT-15 15:21:00.0,05-OCT-15 10:54:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],314,308,20,OK,04-OCT-15 16:50:01.0,04-OCT-15 22:05:01.0
1508071950,08-AUG-15 00:56:02.0,08-AUG-15 17:37:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],309,308,20,OK,08-AUG-15 02:19:02.0,08-AUG-15 07:28:02.0
1509020321,02-SEP-15 08:23:02.0,03-SEP-15 02:03:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],308,308,20,OK,02-SEP-15 09:53:02.0,02-SEP-15 15:01:02.0
1510211551,21-OCT-15 20:52:02.0,22-OCT-15 14:50:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],402,308,20,OOC,21-OCT-15 22:15:01.0,22-OCT-15 04:57:01.0
1508100545,10-AUG-15 11:53:01.0,11-AUG-15 05:38:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],308,308,20,OK,10-AUG-15 13:42:01.0,10-AUG-15 18:50:02.0
1510310915,31-OCT-15 14:30:02.0,01-NOV-15 06:45:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],371,308,20,OOC,31-OCT-15 15:55:02.0,31-OCT-15 22:06:02.0
1508310008,31-AUG-15 05:10:02.0,31-AUG-15 22:32:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],310,308,20,OK,31-AUG-15 07:00:01.0,31-AUG-15 12:10:02.0
1510242031,26-OCT-15 15:50:01.0,27-OCT-15 08:05:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],309,308,20,OK,26-OCT-15 17:35:01.0,26-OCT-15 22:44:02.0
