1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,Down[1],Prepare[1],5,-1,-1,NA,11-SEP-15 01:54:00.0,11-SEP-15 01:59:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,Empty[1],Transfer[1],55,-1,-1,NA,19-OCT-15 22:56:00.0,19-OCT-15 23:51:58.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,Empty[1],Transfer[1],59,-1,-1,NA,22-AUG-15 14:40:00.0,22-AUG-15 15:39:58.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,Empty[1],Transfer[1],100,-1,-1,NA,11-SEP-15 13:39:00.0,11-SEP-15 15:19:58.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,Empty[1],Transfer[1],58,-1,-1,NA,13-AUG-15 14:09:00.0,13-AUG-15 15:07:58.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,Empty[1],Transfer[1],60,-1,-1,NA,20-OCT-15 09:59:00.0,20-OCT-15 10:59:58.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],RMCharge[1],7,-1,-1,NA,19-OCT-15 14:14:00.0,19-OCT-15 14:21:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],RMCharge[1],55,-1,-1,NA,20-OCT-15 00:25:00.0,20-OCT-15 01:20:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],RMCharge[1],21,-1,-1,NA,13-AUG-15 05:17:00.0,13-AUG-15 05:38:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],RMCharge[1],20,-1,-1,NA,11-SEP-15 02:55:00.0,11-SEP-15 03:15:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],RMCharge[1],13,-1,-1,NA,22-AUG-15 05:47:00.0,22-AUG-15 06:00:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,Reaction[1],1FupDigest[1],67,-1,-1,NA,11-SEP-15 04:52:00.0,11-SEP-15 05:59:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,Reaction[1],1FupDigest[1],68,-1,-1,NA,22-AUG-15 07:39:00.0,22-AUG-15 08:47:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,Reaction[2],1FupDigest[1],46,-1,-1,NA,19-OCT-15 21:36:00.0,19-OCT-15 22:22:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,Reaction[1],1FupDigest[1],63,-1,-1,NA,20-OCT-15 03:03:00.0,20-OCT-15 04:06:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,Reaction[2],1FupDigest[1],45,-1,-1,NA,22-AUG-15 13:19:00.0,22-AUG-15 14:04:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,Reaction[2],1FupDigest[1],44,-1,-1,NA,13-AUG-15 12:49:00.0,13-AUG-15 13:34:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,Reaction[2],1FupDigest[1],46,-1,-1,NA,20-OCT-15 08:38:00.0,20-OCT-15 09:24:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,Reaction[2],1FupDigest[1],45,-1,-1,NA,11-SEP-15 10:44:00.0,11-SEP-15 11:29:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,Reaction[1],1FupDigest[1],66,-1,-1,NA,19-OCT-15 15:55:00.0,19-OCT-15 17:01:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,Reaction[1],1FupDigest[1],64,-1,-1,NA,13-AUG-15 07:15:00.0,13-AUG-15 08:19:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],RMFlash[1],48,-1,-1,NA,11-SEP-15 05:59:00.0,11-SEP-15 06:47:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],RMFlash[1],40,-1,-1,NA,19-OCT-15 17:01:00.0,19-OCT-15 17:41:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],RMFlash[1],38,-1,-1,NA,13-AUG-15 08:19:00.0,13-AUG-15 08:57:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,PreReaction[4],RMFlash[1],38,-1,-1,NA,22-AUG-15 08:47:00.0,22-AUG-15 09:25:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],RMFlash[1],38,-1,-1,NA,20-OCT-15 04:06:00.0,20-OCT-15 04:44:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],RMCharge[2],14,-1,-1,NA,19-OCT-15 14:25:00.0,19-OCT-15 14:39:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],RMCharge[2],16,-1,-1,NA,11-SEP-15 03:20:00.0,11-SEP-15 03:36:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],RMCharge[2],15,-1,-1,NA,20-OCT-15 01:24:00.0,20-OCT-15 01:39:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],RMCharge[2],14,-1,-1,NA,22-AUG-15 06:07:00.0,22-AUG-15 06:21:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],RMCharge[2],11,-1,-1,NA,13-AUG-15 05:46:00.0,13-AUG-15 05:57:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],CatCharge[1],4,-1,-1,NA,19-OCT-15 14:21:00.0,19-OCT-15 14:25:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],CatCharge[1],4,-1,-1,NA,20-OCT-15 01:20:00.0,20-OCT-15 01:24:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],CatCharge[1],7,-1,-1,NA,22-AUG-15 06:00:00.0,22-AUG-15 06:07:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],CatCharge[1],8,-1,-1,NA,13-AUG-15 05:38:00.0,13-AUG-15 05:46:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],CatCharge[1],5,-1,-1,NA,11-SEP-15 03:15:00.0,11-SEP-15 03:20:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],1TAdjust[1],9,-1,-1,NA,13-AUG-15 06:13:00.0,13-AUG-15 06:22:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],1TAdjust[1],9,-1,-1,NA,19-OCT-15 17:57:00.0,19-OCT-15 18:06:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,PreReaction[4],1TAdjust[1],9,-1,-1,NA,22-AUG-15 09:42:00.0,22-AUG-15 09:51:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],1TAdjust[1],8,-1,-1,NA,11-SEP-15 03:52:00.0,11-SEP-15 04:01:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],1TAdjust[1],9,-1,-1,NA,11-SEP-15 07:03:00.0,11-SEP-15 07:12:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],1TAdjust[1],8,-1,-1,NA,22-AUG-15 06:38:00.0,22-AUG-15 06:46:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],1TAdjust[1],9,-1,-1,NA,13-AUG-15 09:13:00.0,13-AUG-15 09:22:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],1TAdjust[1],9,-1,-1,NA,19-OCT-15 14:56:00.0,19-OCT-15 15:05:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],1TAdjust[1],13,-1,-1,NA,20-OCT-15 01:59:00.0,20-OCT-15 02:12:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],1TAdjust[1],9,-1,-1,NA,20-OCT-15 05:01:00.0,20-OCT-15 05:10:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],PresTest[1],17,-1,-1,NA,22-AUG-15 06:21:00.0,22-AUG-15 06:38:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],PresTest[1],20,-1,-1,NA,20-OCT-15 01:39:00.0,20-OCT-15 01:59:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],PresTest[1],16,-1,-1,NA,19-OCT-15 17:41:00.0,19-OCT-15 17:57:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],PresTest[1],16,-1,-1,NA,13-AUG-15 05:57:00.0,13-AUG-15 06:13:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],PresTest[1],17,-1,-1,NA,19-OCT-15 14:39:00.0,19-OCT-15 14:56:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],PresTest[1],16,-1,-1,NA,11-SEP-15 06:47:00.0,11-SEP-15 07:03:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,PreReaction[4],PresTest[1],17,-1,-1,NA,22-AUG-15 09:25:00.0,22-AUG-15 09:42:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],PresTest[1],17,-1,-1,NA,20-OCT-15 04:44:00.0,20-OCT-15 05:01:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,PreReaction[3],PresTest[1],16,-1,-1,NA,13-AUG-15 08:57:00.0,13-AUG-15 09:13:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],PresTest[1],16,-1,-1,NA,11-SEP-15 03:36:00.0,11-SEP-15 03:52:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,Finish[1],Cool[1],12,-1,-1,NA,11-SEP-15 13:06:00.0,11-SEP-15 13:18:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,Finish[1],Cool[1],14,-1,-1,NA,13-AUG-15 13:34:00.0,13-AUG-15 13:48:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,Finish[1],Cool[1],13,-1,-1,NA,20-OCT-15 09:24:00.0,20-OCT-15 09:37:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,Finish[1],Cool[1],13,-1,-1,NA,22-AUG-15 14:04:00.0,22-AUG-15 14:17:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,Finish[1],Cool[1],11,-1,-1,NA,19-OCT-15 22:22:00.0,19-OCT-15 22:34:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,Finish[1],Neutralize[1],22,-1,-1,NA,20-OCT-15 09:37:00.0,20-OCT-15 09:59:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,Finish[1],Neutralize[1],22,-1,-1,NA,19-OCT-15 22:34:00.0,19-OCT-15 22:56:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,Finish[1],Neutralize[1],23,-1,-1,NA,22-AUG-15 14:17:00.0,22-AUG-15 14:40:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,Finish[1],Neutralize[1],21,-1,-1,NA,13-AUG-15 13:48:00.0,13-AUG-15 14:09:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,Finish[1],Neutralize[1],21,-1,-1,NA,11-SEP-15 13:18:00.0,11-SEP-15 13:39:00.0
1510190824,19-OCT-15 13:26:00.0,19-OCT-15 23:51:59.0,000000085737,TRITON X-102 SRF,PreReaction[1],Recipe[1],5,-1,-1,NA,19-OCT-15 13:31:00.0,19-OCT-15 13:36:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,PreReaction[1],Recipe[1],4,-1,-1,NA,11-SEP-15 01:59:00.0,11-SEP-15 02:03:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,PreReaction[1],Recipe[1],4,-1,-1,NA,21-AUG-15 19:35:00.0,21-AUG-15 19:39:00.0
1510191852,19-OCT-15 23:54:00.0,20-OCT-15 10:59:59.0,000000085737,TRITON X-102 SRF,PreReaction[1],Recipe[1],4,-1,-1,NA,19-OCT-15 23:59:00.0,20-OCT-15 00:03:00.0
1508211321,21-AUG-15 18:23:00.0,22-AUG-15 15:39:59.0,000000085737,TRITON X-102 SRF,PreReaction[2],Recipe[1],3,-1,-1,NA,21-AUG-15 20:11:00.0,21-AUG-15 20:14:00.0
1508121728,12-AUG-15 22:30:00.0,13-AUG-15 15:07:59.0,000000085737,TRITON X-102 SRF,PreReaction[1],Recipe[1],4,-1,-1,NA,12-AUG-15 22:35:00.0,12-AUG-15 22:39:00.0
1509102052,11-SEP-15 01:54:00.0,11-SEP-15 15:19:59.0,000000085737,TRITON X-102 SRF,Reaction[2],1FupSample[1],97,-1,-1,NA,11-SEP-15 11:29:00.0,11-SEP-15 13:06:00.0
